game_id,team_id,team_name,team_abbreviation,player_id,player_name,position,jersey,starter,did_not_play,ejected,MIN,FG,FG_MADE,FG_ATT,FG_PCT,3PT,3PT_MADE,3PT_ATT,3PT_PCT,FT,FT_MADE,FT_ATT,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
401488974,228,Clemson Tigers,CLEM,4594381,Hannah Hank,Forward,12,True,False,False,29.0,2-5,2.0,5.0,40.0,1-3,1.0,3.0,33.3,0-0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,3.0,1.0,1.0,2.0,5.0
401488974,228,Clemson Tigers,CLEM,4433682,Amari Robinson,Forward,5,True,False,False,29.0,9-11,9.0,11.0,81.8,1-1,1.0,1.0,100.0,1-2,1.0,2.0,50.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,20.0
401488974,228,Clemson Tigers,CLEM,4399846,Brie Perpignan,Point Guard,0,True,False,False,37.0,4-8,4.0,8.0,50.0,3-5,3.0,5.0,60.0,3-4,3.0,4.0,75.0,1.0,3.0,4.0,7.0,0.0,1.0,2.0,2.0,14.0
401488974,228,Clemson Tigers,CLEM,5106227,Ruby Whitehorn,Guard,22,True,False,False,30.0,5-11,5.0,11.0,45.5,2-3,2.0,3.0,66.7,1-2,1.0,2.0,50.0,0.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,13.0
401488974,228,Clemson Tigers,CLEM,4898552,Daisha Bradford,Guard,2,True,False,False,31.0,4-14,4.0,14.0,28.6,1-3,1.0,3.0,33.3,2-2,2.0,2.0,100.0,0.0,7.0,7.0,5.0,1.0,0.0,3.0,3.0,11.0
401488974,228,Clemson Tigers,CLEM,4434000,MaKayla Elmore,Forward,3,False,False,False,14.0,2-5,2.0,5.0,40.0,1-3,1.0,3.0,33.3,1-1,1.0,1.0,100.0,1.0,5.0,6.0,1.0,0.0,1.0,1.0,3.0,6.0
401488974,228,Clemson Tigers,CLEM,4898551,Eno Inyang,Center,21,False,False,False,10.0,1-2,1.0,2.0,50.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,2.0,3.0,2.0
401488974,228,Clemson Tigers,CLEM,5106228,Ale'jah Douglas,Guard,24,False,False,False,12.0,0-2,0.0,2.0,0.0,0-1,0.0,1.0,0.0,0-2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
401488974,228,Clemson Tigers,CLEM,4898553,Madi Ott,Guard,30,False,False,False,2.0,0-1,0.0,1.0,0.0,0-1,0.0,1.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401488974,228,Clemson Tigers,CLEM,4433533,Kionna Gaines,Guard,15,False,False,False,6.0,1-2,1.0,2.0,50.0,0-0,0.0,0.0,0.0,1-2,1.0,2.0,50.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0
401488974,228,Clemson Tigers,CLEM,5106226,Tadassa Brown,Forward,11,False,True,False,,,,,,,,,,,,,,,,,,,,,,
401488974,228,Clemson Tigers,CLEM,5106225,Taylor Thompson,Guard,1,False,True,False,,,,,,,,,,,,,,,,,,,,,,
401488974,228,Clemson Tigers,CLEM,4594897,Weronika Hipp,Guard,4,False,True,False,,,,,,,,,,,,,,,,,,,,,,
401488974,228,Clemson Tigers,CLEM,4433809,Sydney Standifer,Guard,25,False,True,False,,,,,,,,,,,,,,,,,,,,,,
